Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
121,ES91_726,Montgeron 91230 (G. Mangin - L'Oly - Jules Ferry),"Achat maison 7 pièces 158 m², Montgeron - 349 000 €",349 000 €,158 m²,7 pièces,4 chambres,,Jardin,,Terrasse,,2 209 €/m²,Réf. de l’annonce : 856528,Publiée le 19 nov. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 158 m²,"Vente Maison/villa 7 pièces. iad France - Bertrand SEXTIUS (Voir le téléphone ) vous propose : *** GROS POTENTIEL !!! *** Située dans un quartier calme, venez découvrir cette maison 7 pièces, idéale pour les familles nombreuses. Elle dispose d'un salon de 16m2 environ communicant avec la CUISINE OUVERTE SUR SÉJOUR de 25m2 environ, 4 chambres, pièce de 18m2 environ pouvant être aménagée en studio, 2 salles d'eau avec WC et une buanderie. La maison dispose également d'un garage et d'un atelier. Possibilité de stationner plusieurs véhicules. LE + : combles aménageables. *** BELLE OPPORTUNITÉ ***
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE D indice 226 et GES E indice 37. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Bertrand SEXTIUS (ID 18813), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de EVRY sous le numéro 521930321.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
122,ES91_727,Corbeil-Essonnes 91100 (Pressoir - Prompt),"Achat maison 7 pièces 170 m², Corbeil-Essonnes - 499 000 €",499 000 €,170 m²,7 pièces,5 chambres,,Jardin,,Terrasse,,2 935 €/m²,Réf. de l’annonce : 856700,Publiée le 19 nov. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 170 m²,"Vente Maison/villa 7 pièces. iad France - José DA SILVA (Voir le téléphone ) vous propose : EXCLUSIVITÉ- CORBEIL ESONNES / LIMITE LE COUDRAY- MONTCEAUX.
IDÉAL INVESTISSEURS- à Proximité de la gare RER D de Plessis Chenet, des écoles et des commerces. ENSEMBLE IMMOBILIER COMPRENANT:
Une maison longère d' habitation offrant au rez de chaussée : Entrée sur bel espace Cuisine dinatoire de 35M2 environ, Séjour avec cheminée, wc,salle de bains plus douche, une chambre,Véranda, atelier. A l' étage vous découvrirez ,4 chambres, wc.
Le sous-sol est composé d' une cave totale .Double vitrage, chauffage au gaz.
- Trois Dépendances viennent compléter cet ensemble :
Un espace bureau et local de 35M2 environ, un studio avec coin cuisine, douche et WC, Un atelier composé de 2 Pièces d' environ 56 M2 environ avec accès à l' étage ( possibilité
d' aménager les combles au dessus), une grange attenante de 40 M2 environ. La surface totale du terrain est de 873 M2 environ. Possibilité de rentrer plusieurs véhicules dans la propriété sans vis à vis. Prévoir travaux. Beau potentiel à exploiter. A saisir !
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE E indice 281 et GES E indice 55. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. José DA SILVA (ID 2014), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de EVRY sous le numéro 529183410.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
123,ES91_728,Longpont-sur-Orge 91310,"Achat maison 6 pièces 136 m², Longpont-sur-Orge - 439 000 €",439 000 €,"135,75 m²",6 pièces,4 chambres,3 places de parking,Jardin,,,,3 234 €/m²,Réf. de l’annonce : 09802301P9VI,Publiée le 23 oct. 2020,Modifiée le 14 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 136 m²,"Maison LONGPONT SUR ORGE 6 pièce(s) 135 m². Longpont sur Orge, ByORPI. Joli quartier au calme et dans un écrin de verdure, venez découvrir cette charmante maison individuelle.. À proximité de tout, sans aucune nuisance ni vis-à-vis, elle se compose d'une entrée, d'un séjour lumineux avec accès direct à une belle terrasse et au jardin, une cuisine semi-ouverte, aménagée et équipée, un WC indépendant avec lave-main. . A l'étage, un grand palier dessert quatre chambres bénéficiant toutes de placards ainsi qu'une salle de bains et un WC. Un escalier escamotable vous mènera aux combles totalement aménagés. Une pièce supplémentaire dans laquelle vous pourrez laisser libre court à votre imagination: salle de jeux pour enfants, bureau, chambre d'amis? L'ensemble est complété par un garage et un cellier.. Seulement un conseil: faites vite!"
124,ES91_729,Angerville 91670,"Achat maison 6 pièces 132 m², Angerville - 283 500 €",283 500 €,132 m²,6 pièces,4 chambres,1 place de parking,Jardin,,2 terrasses,,2 148 €/m²,Réf. de l’annonce : 754,Publiée il y a plus de 2 mois,Modifiée le 4 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 132 m²,"Maison Angerville 6 pièce(s) 132 m2. Angerville, ne manquez pas cette magnifique maison d'environ 132m² édifiée sur un sous-sol total avec un garage. Située dans un quartier calme et proche de toutes commodités, elle aura tout pour vous plaire.
Le rez de chaussée est composé d'une chambre, une salle de bains, un wc séparé, d'une cuisine américaine aménagée et d'un grand séjour lumineux.
L'étage est composé de 3 chambres dont une de 18m², et d'une salle d'eau avec wc.
Les deux terrasses et le jardin sans vis à vis seront parfaits pour vous détendre.
N'hésitez pas à nous contacter pour visiter cette maison où il n'y a plus qu'à poser bagages !"
125,ES91_730,Corbeil-Essonnes 91100 (Hermitage),"Achat maison 5 pièces 89 m², Corbeil-Essonnes - 263 100 €",263 100 €,89 m²,5 pièces,3 chambres,,Jardin,,,,2 956 €/m²,Réf. de l’annonce : 4083,Publiée le 18 nov. 2020,Modifiée le 23 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 89 m²,"Maison mitoyenne 3 chambres de 90m2. Exclusivité KELLER WILLIAMS
Maison mitoyenne d'un côté, idéalement située dans une résidence verdoyante privée et sécurisée pour vos enfants.
Elle est constituée au rez-de-chaussée d'un séjour double traversant, d'une cuisine fermée, d'un wc et d'une loggia.
Au premier étage elle dispose de trois chambres et une salle d'eau.
De plus vous disposez d'un box et d'une place de parking.
Faibles charges de copropriété.
ME CONTACTER AU : Voir le téléphone pour plus d'information.
Johann ULRICH, immatriculée au Registre Spécial des Agents Commerciaux du Tribunal de Commerce d'Evry sous le numéro 838 679 538."
126,ES91_731,Verrières-le-Buisson 91370 (Justice - Amblainvilliers),"Achat maison 5 pièces 88 m², Verrières-le-Buisson - 650 000 €",650 000 €,88 m²,5 pièces,3 chambres,2 places de parking,Jardin,,,,7 137 €/m²,Réf. de l’annonce : 002066E1QS1S,Publiée le 18 nov. 2020,Modifiée le 6 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 88 m²,"Maison Verrieres Le Buisson 5 pièce(s) 88 m2. Coup de coeur pour cette maison entièrement rénovée et décorée avec goût ; proche des écoles, commerces et transports. Elle offre une entrée, séjour double, cuisine équipée donnant sur terrasse, 2 salle d'eau, 2 chambres, suite parentale possible dans les combles, bureau, sous-sol total avec buanderie, chaufferie, garage. Le tout sur un jardin paysagé de 650 m²."
127,ES91_732,Étampes 91150 (Saint-Martin - Saint-Gilles),"Achat maison 6 pièces 110 m², Étampes - 199 000 €",199 000 €,110 m²,6 pièces,4 chambres,1 place de parking,,,Terrasse,,1 809 €/m²,Réf. de l’annonce : 251085LPM,Publiée le 18 nov. 2020,Modifiée le 20 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 110 m²,"ETAMPES. MIEUX QU'UN APPARTEMENT...
Découvrez cette jolie maison de ville d'environ 110 m². située dans quartier calme proche de tous commodités Elle se compose d'une entrée, un salon avec un poêle à granulés, cuisine équipée et aménagée, salle à manger attenante, WC séparé , cave voûtée faisant office de buanderie, chaufferie et cellier avec adoucisseur d'eau. À l'étage un palier desservant chambres, dont une avec un poêle à granulés et une autre avec terrasse, salle d'eau avec WC, au second niveau, grenier aménagé en chambre avec dressing.
Possibilité de louer 3 garages et un potager
IDEAL PREMIER ACQUISITION!!!!
PRIX : 199000.00 euros REF : 251085LPM
Pour visiter et vous accompagner dans votre projet contactez Michelle LE PENNEC au Voir le téléphone - courriel : Contacter agissant sous le statut d'agent commercial indépendant pour le compte de la SAS PROPRIETES PRIVEES ZAC du chêne ferré 44 allée des cinq continents 44120 VERTOU, Carte professionnelle CPI 4401 2016 000 010 388 CCI Nantes-Saint Nazaire. RCS NANTES 487 624 777
Le professionnel garantit et sécurise votre projet immobilier."
128,ES91_733,Étampes 91150 (Saint-Martin - Saint-Gilles),"Achat maison 4 pièces 91 m², Étampes - 219 500 €",219 500 €,91 m²,4 pièces,3 chambres,,,,Terrasse,,2 412 €/m²,Réf. de l’annonce : 247260LPM,Publiée le 18 nov. 2020,Modifiée le 20 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 91 m²,"ETAMPES. MIEUX QU'UN APPARTEMENT
A proximité de toutes commodités, découvrez cette maison de ville d'environ 90 m² entièrement refaite, composée au rdc, une entrée, une cuisine équipée, une salle de bains, avec wc, un salon séjour avec poêle à granulés ouvrant sur une terrasse, étage un palier desservant les chambres, WC, salle d'eau.
Une cave et une cour totalement carrelée.
Bien qu'en copropriété, il y a aucune charges à prévoir car ce lot est unique et indépendant.
Idéale première acquisition.
PRIX : 219500.00 euros hors frais de notaire REF : 247260LPM
Pour visiter et vous accompagner dans votre projet contactez Michelle LE PENNEC au Voir le téléphone - courriel : Contacter agissant sous le statut d'agent commercial indépendant pour le compte de la SAS PROPRIETES PRIVEES ZAC du chêne ferré 44 allée des cinq continents 44120 VERTOU, Carte professionnelle CPI 4401 2016 000 010 388 CCI Nantes-Saint Nazaire. RCS NANTES 487 624 777
Le professionnel garantit et sécurise votre projet immobilier.
Copropriété de 11 lots ()."
129,ES91_734,Soisy-sur-Seine 91450,"Achat maison 6 pièces 140 m², Soisy-sur-Seine - 540 000 €",540 000 €,140 m²,6 pièces,4 chambres,,Jardin,,Terrasse,,3 857 €/m²,Réf. de l’annonce : 855358,Publiée le 18 nov. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 140 m²,"Vente Maison/villa 6 pièces. iad France - Laurent CALLARD (Voir le téléphone ) vous propose : EXCLUSIVITE: Dans une résidence CALME proche de la Forêt de SENART.
VILLA de 6 pièces, KAUFMANN & BROAD, d'une surface 140 m ² édifiée sur un terrain clos de arboré de 721 m ².
Cette demeure offre une entrée spacieuse donnant sur un salon séjour lumineux de 40 m ², une cuisine aménagée équipée ouverte sur le coin repas, un dégagement, un dressing des wc.
A l'étage une suite parentale avec salle de bain, trois chambres avec placard, une salle d'eau, des wc.
La maison dispose d'un double garage intégré avec trois places de stationnement extérieur.
Dans le jardin une grande terrasse de 50m² environ avec une pergola BIO CLIMATIQUE de 25m² environ, une piscine hors sol, un abris fermé.
Accolée à la forêt de Sénart, sur le plateau des hauts de Soisy sur Seine, proche des commerces, des écoles, collège, complexe sportif.
Gare RER D station Val de Seine à 10mn en voiture, accès A104 et A5 A6 rapide.
Cette résidence propose un cadre verdoyant calme sécurisant.
La maison est rénovée avec des prestations de qualité, les menuiseries et baies sont en aluminium blancs et les volets motorisés sont coulissants ce qui apportent beaucoup de luminosité et du cachet à cette demeure. 
Équipement: Alarme, vidéo surveillance, gaz individuel, Poêle à granulé, récupérateur d'eau de pluie.
Laissez vous séduire par cette maison COCOONING, décorée avec beaucoup de goût.
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE C indice 126 et GES D indice 26. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Laurent CALLARD (ID 4376), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de EVRY sous le numéro 790663223.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
130,ES91_735,Saint-Michel-sur-Orge 91240 (Villagexpo - Descartes),"Achat maison 4 pièces 83 m², Saint-Michel-sur-Orge - 255 000 €",255 000 €,"83,30 m²",4 pièces,2 chambres,1 parking intérieur,Jardin,,,,3 061 €/m²,Réf. de l’annonce : GB00119637,Publiée le 17 nov. 2020,Modifiée le 24 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 83 m²,"Maison 1970 de plain-pied !. Village Expo - Secteur pavillonnaire recherché - Maison 1970 de plain-pied avec entrée, séjour de 27 m², cuisine aménagée, wc, salle de bains, placards, 2 grandes chambres, Garage. Terrain clos de 335 m². Proche commerces et écoles. Double vitrage PVC. Travaux à prévoir. Très beau potentiel et tranquillité assurée."
131,ES91_736,Lisses 91090,"Achat maison 4 pièces 105 m², Lisses - 279 000 €",279 000 €,105 m²,4 pièces,3 chambres,,Jardin,,,,2 657 €/m²,Réf. de l’annonce : 854771,Publiée le 17 nov. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 105 m²,"Vente Maison/villa 4 pièces. iad France - Marine CANO (Voir le téléphone ) vous propose : Venez découvrir cette charmante maison mitoyenne de 105m² environ sur la commune de LISSES.
Celle-ci comprend : Une entrée spacieuse, une cuisine aménagée et équipée avec verrière donnant sur un séjour de 23 m² environ avec belle hauteur sous plafond, une salle d'eau, un toilette séparé et une chambre de 13m² environ.
A l'étage une superbe mezzanine avec dressing, deux chambres et une seconde salle d'eau avec toilette.
Les ++ garage, jardin de 145m² environ donnant sur un parc.
Proche des accès routier, commerces et écoles.
Double vitrage PVC, volet électrique solaire aucune travaux à prévoir.
Faible charge de copropriétée.
La présente annonce immobilière vise 1 lot principal situé dans une copropriété formant 50 lots au total ne faisant l'objet d'aucune procédure en cours et d'un montant de charges d’environ 13.68 € par mois (soit 164.2 € annuel) déclaré par le vendeur.Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE E indice 279 et GES C indice 15. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Marine CANO (ID 30503), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de ORLEANS sous le numéro 840698112.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
132,ES91_737,Palaiseau 91120 (Pileu),"Achat maison 8 pièces 196 m², Palaiseau - 780 000 €",780 000 €,196 m²,8 pièces,5 chambres,,Jardin,,Terrasse,,3 980 €/m²,Réf. de l’annonce : 853664,Publiée le 17 nov. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 8 pièces et 196 m²,"Vente Maison/villa 8 pièces. iad France - Valentin MERVIN (Voir le téléphone ) vous propose : En exclusivité, venez découvrir cette très jolie maison individuelle de 196 M ² ENVIRON
Edifiée en 2005 sur un terrain de 550 m2 environ comprenant une terrasse de chaque côté de la maison vous permettant ainsi de prendre le petit déjeuner accompagné du levé de soleil et terminer votre journée par un barbecue soleil couchant .
Au rez de chaussée une entrée avec placard vous emmènera sur une très grande pièce de vie de plus de 40 M ²ouverte sur une cuisine de 13 m2 environ mais aussi sur une très belle extension de 24 m ² créée en 2012 .
L’entrée dessert également une salle d’eau avec une douche à l’italienne, une chambre ainsi qu’une porte donnant accès à un sous sol / garage
A l’étage un palier donne sur une chambre avec possibilité d’en faire une suite parental, une salle de bain, des toilettes séparés mais aussi une autre pièce de vie qui distribue 3 belles chambres de plus de 11 M2 environ .
Vous serez séduit par son environnement et sa localisation dans un secteur calme de Palaiseau en limite d’Igny et intégrée au plateau de Saclay.
Proche de toutes commodités avec les écoles et commerces à moins de 5 minutes à pied et la gare RER B de Palaiseau se trouvant à 2 km.
VISITE VIRTUELLE DISPONIBLE SUR DEMANDE.
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE D indice 156 et GES B indice 8. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Valentin MERVIN (ID 50181), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de EVRY sous le numéro 889305264.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
